student_id,interests,experience_level,learning_mode,experience_level_encoded
STU04436,Artificial Intelligence,Beginner,Visual,0
STU04437,SQL,Beginner,practical,0
STU04438,"DevOps, Software Development, Artificial Intelligence",Advanced,practical,2
STU04439,"Web Development, Deep Learning",Advanced,practical,2
STU04440,"Deep Learning, Artificial Intelligence",Intermediate,Reading,1
STU04441,Software Development,Advanced,Visual,2
STU04442,Machine Learning,Beginner,practical,0
STU04443,"DevOps, Cybersecurity, Software Development",Advanced,Visual,2
STU04444,"Cloud Computing, Cybersecurity",Intermediate,Visual,1
STU04445,SQL,Beginner,practical,0
STU04446,"Web Development, Cybersecurity, Data Science",Intermediate,Visual,1
STU04447,"DevOps, Data Analytics, Software Development",Advanced,practical,2
STU04448,"Deep Learning, Python",Advanced,practical,2
STU04449,"Cloud Computing, Python",Beginner,practical,0
STU04450,SQL,Beginner,Reading,0
STU04451,Deep Learning,Advanced,practical,2
STU04452,"Python, SQL",Intermediate,practical,1
STU04453,DevOps,Beginner,Visual,0
STU04454,"Artificial Intelligence, DevOps",Intermediate,Visual,1
STU04455,Machine Learning,Beginner,Visual,0
STU04456,"Python, SQL, Software Development",Advanced,practical,2
STU04457,"Machine Learning, DevOps",Intermediate,Reading,1
STU04458,"Data Analytics, Software Development",Advanced,Reading,2
STU04459,"DevOps, Software Development",Beginner,Reading,0
STU04460,"Data Analytics, Cybersecurity",Advanced,Reading,2
STU04461,"Data Analytics, Software Development",Beginner,Visual,0
STU04462,Data Science,Advanced,Reading,2
STU04463,Software Development,Intermediate,Visual,1
STU04464,"Data Science, Cybersecurity",Beginner,Reading,0
STU04465,Artificial Intelligence,Intermediate,Reading,1
STU04466,"Machine Learning, Data Analytics, Cybersecurity",Intermediate,practical,1
STU04467,Software Development,Advanced,practical,2
STU04468,"Deep Learning, Cybersecurity",Advanced,Reading,2
STU04469,"Python, DevOps, SQL",Advanced,Reading,2
STU04470,Artificial Intelligence,Beginner,Reading,0
STU04471,"Python, SQL",Beginner,practical,0
STU04472,"Data Science, Artificial Intelligence",Intermediate,practical,1
STU04473,"Cybersecurity, Machine Learning",Advanced,Visual,2
STU04474,"SQL, Artificial Intelligence",Advanced,practical,2
STU04475,"Deep Learning, Data Analytics",Intermediate,Reading,1
STU04476,SQL,Advanced,Visual,2
STU04477,"Cybersecurity, Machine Learning, Python",Advanced,Reading,2
STU04478,Artificial Intelligence,Intermediate,Reading,1
STU04479,Cybersecurity,Intermediate,Visual,1
STU04480,Python,Intermediate,practical,1
STU04481,"Web Development, DevOps, Cloud Computing",Advanced,practical,2
STU04482,Cloud Computing,Advanced,Visual,2
STU04483,"Artificial Intelligence, Cybersecurity",Advanced,Reading,2
STU04484,"Deep Learning, Cloud Computing",Intermediate,Visual,1
STU04485,DevOps,Advanced,Visual,2
STU04486,"Deep Learning, Data Science, Artificial Intelligence",Beginner,Visual,0
STU04487,"Machine Learning, DevOps",Intermediate,Visual,1
STU04488,"Software Development, Cybersecurity",Beginner,practical,0
STU04489,"Cybersecurity, Deep Learning",Intermediate,Reading,1
STU04490,"Data Science, Artificial Intelligence, Machine Learning",Advanced,practical,2
STU04491,"Cybersecurity, Cloud Computing",Intermediate,Visual,1
STU04492,Data Analytics,Intermediate,practical,1
STU04493,Machine Learning,Beginner,practical,0
STU04494,"Cybersecurity, Cloud Computing",Intermediate,Visual,1
STU04495,"Web Development, Machine Learning, Python",Intermediate,Reading,1
STU04496,"Software Development, Machine Learning, DevOps",Beginner,Visual,0
STU04497,"DevOps, Software Development",Advanced,practical,2
STU04498,"Data Science, Artificial Intelligence",Beginner,practical,0
STU04499,"Deep Learning, Data Science, Web Development",Intermediate,Reading,1
STU04500,Web Development,Intermediate,Reading,1
STU04501,SQL,Advanced,Reading,2
STU04502,"Cloud Computing, Cybersecurity, Data Science",Advanced,practical,2
STU04503,Python,Advanced,practical,2
STU04504,Deep Learning,Beginner,practical,0
STU04505,"SQL, DevOps",Advanced,Visual,2
STU04506,"Cybersecurity, Software Development, SQL",Beginner,practical,0
STU04507,"Machine Learning, Deep Learning",Beginner,Reading,0
STU04508,"Cloud Computing, Software Development",Intermediate,Visual,1
STU04509,"Deep Learning, Data Science",Advanced,practical,2
STU04510,DevOps,Intermediate,Visual,1
STU04511,"Data Analytics, Python",Advanced,Reading,2
STU04512,"Cybersecurity, Python, Artificial Intelligence",Intermediate,Visual,1
STU04513,"Python, Machine Learning",Advanced,Visual,2
STU04514,Deep Learning,Advanced,Visual,2
STU04515,Data Science,Advanced,practical,2
STU04516,"Software Development, Cloud Computing",Beginner,Reading,0
STU04517,Data Science,Advanced,practical,2
STU04518,"Machine Learning, SQL",Advanced,Reading,2
STU04519,"Machine Learning, SQL, DevOps",Advanced,Visual,2
STU04520,Data Science,Advanced,Reading,2
STU04521,"Software Development, SQL, Machine Learning",Beginner,Reading,0
STU04522,"Cloud Computing, Cybersecurity, Deep Learning",Intermediate,Visual,1
STU04523,"Deep Learning, Artificial Intelligence, Cloud Computing",Beginner,Visual,0
STU04524,"Artificial Intelligence, Cloud Computing",Intermediate,Visual,1
STU04525,SQL,Intermediate,Visual,1
STU04526,"Web Development, Software Development",Advanced,Visual,2
STU04527,"Data Analytics, Data Science, Cloud Computing",Intermediate,practical,1
STU04528,Deep Learning,Intermediate,Visual,1
STU04529,Data Science,Intermediate,practical,1
STU04530,"Machine Learning, Deep Learning",Beginner,Reading,0
STU04531,"DevOps, Data Analytics, Data Science",Beginner,Visual,0
STU04532,"Cybersecurity, Deep Learning, Data Science",Advanced,Reading,2
STU04533,DevOps,Beginner,Reading,0
STU04534,"SQL, Software Development",Intermediate,Reading,1
STU04535,"Data Analytics, Deep Learning, Cloud Computing",Intermediate,Reading,1
STU04536,"Software Development, Machine Learning, Data Analytics",Intermediate,Visual,1
STU04537,"Data Science, Data Analytics, Artificial Intelligence",Intermediate,practical,1
STU04538,"Cloud Computing, Artificial Intelligence",Intermediate,practical,1
STU04539,Artificial Intelligence,Intermediate,Visual,1
STU04540,"DevOps, Artificial Intelligence",Intermediate,Reading,1
STU04541,"Cybersecurity, Data Science",Advanced,Reading,2
STU04542,"Software Development, Deep Learning, Machine Learning",Intermediate,Reading,1
STU04543,"Artificial Intelligence, SQL",Beginner,Visual,0
STU04544,"Cybersecurity, Machine Learning",Beginner,practical,0
STU04545,"Web Development, Cybersecurity, Python",Intermediate,practical,1
STU04546,"Deep Learning, Cybersecurity, DevOps",Beginner,practical,0
STU04547,"SQL, Data Science",Beginner,Visual,0
STU04548,Data Science,Beginner,Reading,0
STU04549,"Web Development, DevOps, Data Science",Intermediate,practical,1
STU04550,"Cloud Computing, DevOps, Data Science",Advanced,Reading,2
STU04551,"Artificial Intelligence, SQL",Beginner,Visual,0
STU04552,DevOps,Advanced,Reading,2
STU04553,SQL,Beginner,practical,0
STU04554,"SQL, Machine Learning, Deep Learning",Beginner,practical,0
STU04555,"Web Development, DevOps, Artificial Intelligence",Beginner,Visual,0
STU04556,"Web Development, Artificial Intelligence, Data Analytics",Beginner,Reading,0
STU04557,Machine Learning,Intermediate,practical,1
STU04558,"Artificial Intelligence, Cloud Computing",Intermediate,practical,1
STU04559,"Data Science, Artificial Intelligence, Deep Learning",Beginner,Visual,0
STU04560,Artificial Intelligence,Intermediate,practical,1
STU04561,Machine Learning,Intermediate,Visual,1
STU04562,Data Science,Intermediate,Reading,1
STU04563,"Deep Learning, Artificial Intelligence",Intermediate,practical,1
STU04564,"Web Development, Cloud Computing, DevOps",Intermediate,practical,1
STU04565,Software Development,Intermediate,Reading,1
STU04566,"Web Development, SQL, Cloud Computing",Advanced,Reading,2
STU04567,"Cybersecurity, Web Development, SQL",Intermediate,Reading,1
STU04568,"Cloud Computing, Deep Learning, SQL",Advanced,Reading,2
STU04569,"DevOps, SQL",Advanced,Visual,2
STU04570,Data Science,Advanced,practical,2
STU04571,"Cloud Computing, Cybersecurity, SQL",Advanced,Reading,2
STU04572,"Artificial Intelligence, Web Development",Advanced,Visual,2
STU04573,"DevOps, Cloud Computing, Data Analytics",Beginner,practical,0
STU04574,"Artificial Intelligence, DevOps, Data Science",Beginner,Visual,0
STU04575,"Artificial Intelligence, Software Development, Data Analytics",Beginner,practical,0
STU04576,"Cloud Computing, DevOps, Deep Learning",Beginner,practical,0
STU04577,"SQL, Deep Learning, Software Development",Advanced,Reading,2
STU04578,"Python, Machine Learning",Intermediate,practical,1
STU04579,Data Science,Intermediate,Reading,1
STU04580,"Web Development, Machine Learning",Intermediate,practical,1
STU04581,"Deep Learning, Software Development, Artificial Intelligence",Intermediate,practical,1
STU04582,Data Science,Beginner,Reading,0
STU04583,"Machine Learning, DevOps, Python",Intermediate,Visual,1
STU04584,Cloud Computing,Intermediate,Reading,1
STU04585,SQL,Intermediate,practical,1
STU04586,"Artificial Intelligence, Machine Learning, Cybersecurity",Beginner,Reading,0
STU04587,"Machine Learning, Web Development",Advanced,practical,2
STU04588,Python,Intermediate,Visual,1
STU04589,"Data Science, Web Development",Advanced,practical,2
STU04590,"Python, Deep Learning",Intermediate,Reading,1
STU04591,Data Science,Advanced,practical,2
STU04592,"Deep Learning, Cloud Computing, Software Development",Advanced,Reading,2
STU04593,"Data Analytics, Software Development, Python",Beginner,practical,0
STU04594,Artificial Intelligence,Intermediate,Reading,1
STU04595,"Cybersecurity, Web Development, Artificial Intelligence",Advanced,Visual,2
STU04596,Data Analytics,Intermediate,Reading,1
STU04597,"Machine Learning, Deep Learning",Intermediate,Reading,1
STU04598,Python,Intermediate,Reading,1
STU04599,Data Science,Beginner,Reading,0
STU04600,"Deep Learning, Artificial Intelligence, Python",Advanced,Reading,2
STU04601,Software Development,Intermediate,Visual,1
STU04602,"Cybersecurity, Data Analytics",Intermediate,Visual,1
STU04603,Deep Learning,Intermediate,Reading,1
STU04604,Web Development,Advanced,Reading,2
STU04605,"Web Development, Deep Learning",Intermediate,Reading,1
STU04606,Deep Learning,Beginner,Reading,0
STU04607,Python,Advanced,Reading,2
STU04608,"Machine Learning, Web Development",Advanced,Reading,2
STU04609,Data Science,Intermediate,Reading,1
STU04610,"Deep Learning, Data Analytics",Beginner,Reading,0
STU04611,DevOps,Advanced,Visual,2
STU04612,"DevOps, Software Development",Intermediate,practical,1
STU04613,"SQL, Cloud Computing, Deep Learning",Advanced,Visual,2
STU04614,"Cloud Computing, Python, Machine Learning",Advanced,practical,2
STU04615,Cloud Computing,Advanced,Reading,2
STU04616,"Cloud Computing, SQL",Beginner,Visual,0
STU04617,Machine Learning,Advanced,Visual,2
STU04618,"Cybersecurity, Python, Artificial Intelligence",Advanced,Reading,2
STU04619,"Web Development, Cloud Computing, Machine Learning",Beginner,Visual,0
STU04620,"Artificial Intelligence, Machine Learning",Intermediate,Visual,1
STU04621,"Data Science, Machine Learning, Artificial Intelligence",Beginner,Visual,0
STU04622,Cloud Computing,Intermediate,Reading,1
STU04623,"Python, Software Development, Data Analytics",Intermediate,practical,1
STU04624,"SQL, DevOps, Data Science",Advanced,Reading,2
STU04625,"Data Science, Deep Learning",Beginner,practical,0
STU04626,"Deep Learning, SQL",Intermediate,Visual,1
STU04627,"Cloud Computing, Data Science",Beginner,practical,0
STU04628,"Machine Learning, Software Development, Python",Beginner,Visual,0
STU04629,"SQL, Python",Beginner,Reading,0
STU04630,"SQL, Cybersecurity",Intermediate,practical,1
STU04631,"Data Science, Software Development, Machine Learning",Beginner,practical,0
STU04632,Web Development,Beginner,Reading,0
STU04633,"Data Analytics, SQL",Beginner,Reading,0
STU04634,"SQL, Software Development, Deep Learning",Advanced,Visual,2
STU04635,"Deep Learning, Cloud Computing",Beginner,practical,0
STU04636,Cybersecurity,Beginner,Reading,0
STU04637,Web Development,Beginner,practical,0
STU04638,"Cybersecurity, Cloud Computing",Advanced,Reading,2
STU04639,"Deep Learning, Software Development",Beginner,Reading,0
STU04640,Software Development,Advanced,Reading,2
STU04641,"Cloud Computing, Machine Learning, Data Science",Beginner,Reading,0
STU04642,"SQL, Data Analytics",Beginner,Visual,0
STU04643,"Software Development, Cybersecurity",Advanced,Visual,2
STU04644,"Python, Cloud Computing, Machine Learning",Advanced,Reading,2
STU04645,"Artificial Intelligence, Data Analytics, Cloud Computing",Intermediate,Visual,1
STU04646,Artificial Intelligence,Advanced,Reading,2
STU04647,Cloud Computing,Beginner,Reading,0
STU04648,"SQL, Web Development",Intermediate,Visual,1
STU04649,Cloud Computing,Advanced,practical,2
STU04650,Data Science,Beginner,practical,0
STU04651,"Software Development, Deep Learning",Intermediate,practical,1
STU04652,Python,Intermediate,practical,1
STU04653,Artificial Intelligence,Beginner,Visual,0
STU04654,"SQL, Cloud Computing",Intermediate,practical,1
STU04655,"Web Development, Data Science, Machine Learning",Intermediate,Reading,1
STU04656,DevOps,Beginner,practical,0
STU04657,"Machine Learning, Software Development, Python",Beginner,practical,0
STU04658,"Web Development, Cybersecurity, DevOps",Intermediate,Visual,1
STU04659,"Python, Deep Learning",Intermediate,Reading,1
STU04660,"Data Science, Cloud Computing",Beginner,Visual,0
STU04661,"Machine Learning, Web Development, Artificial Intelligence",Advanced,practical,2
STU04662,"Data Science, Cloud Computing, Machine Learning",Advanced,practical,2
STU04663,Web Development,Advanced,practical,2
STU04664,Data Science,Intermediate,practical,1
STU04665,Software Development,Advanced,practical,2
STU04666,Software Development,Intermediate,Reading,1
STU04667,"Cybersecurity, Web Development, Artificial Intelligence",Intermediate,Visual,1
STU04668,"Data Science, Cloud Computing, Software Development",Advanced,Visual,2
STU04669,Data Analytics,Intermediate,practical,1
STU04670,"SQL, Deep Learning, Machine Learning",Beginner,Reading,0
STU04671,DevOps,Intermediate,Reading,1
STU04672,"Machine Learning, Artificial Intelligence, Python",Beginner,practical,0
STU04673,"Cybersecurity, Python",Intermediate,Visual,1
STU04674,"Software Development, Artificial Intelligence, Python",Beginner,Reading,0
STU04675,Data Science,Advanced,practical,2
STU04676,"Cloud Computing, Data Science, Web Development",Beginner,practical,0
STU04677,"Cybersecurity, Data Analytics",Advanced,Visual,2
STU04678,"Web Development, Deep Learning, Software Development",Beginner,Reading,0
STU04679,"Artificial Intelligence, Web Development",Beginner,Reading,0
STU04680,"Data Science, SQL",Beginner,practical,0
STU04681,"Data Analytics, Cybersecurity, Web Development",Beginner,practical,0
STU04682,"Software Development, Deep Learning",Intermediate,Visual,1
STU04683,Data Science,Intermediate,Visual,1
STU04684,"Cloud Computing, Web Development",Intermediate,Visual,1
STU04685,"Data Analytics, Deep Learning",Beginner,Reading,0
STU04686,"Deep Learning, Python, Machine Learning",Beginner,practical,0
STU04687,"Cybersecurity, Data Analytics",Beginner,practical,0
STU04688,"Cybersecurity, Artificial Intelligence",Intermediate,Reading,1
STU04689,Data Science,Beginner,practical,0
STU04690,Software Development,Advanced,Reading,2
STU04691,"Artificial Intelligence, Deep Learning, Cloud Computing",Intermediate,practical,1
STU04692,"Data Science, Cybersecurity, Data Analytics",Advanced,Reading,2
STU04693,"Machine Learning, Web Development",Beginner,practical,0
STU04694,"Cloud Computing, Web Development",Advanced,Visual,2
STU04695,"Machine Learning, Software Development",Beginner,practical,0
STU04696,Machine Learning,Advanced,practical,2
STU04697,"Web Development, Data Analytics",Advanced,Visual,2
STU04698,"Python, SQL, Data Analytics",Beginner,Visual,0
STU04699,"Cybersecurity, Software Development",Beginner,Visual,0
